,flg,text,text_length,is_year,is_month,is_date,is_time,num_hatena,num_bikkuri,is_eiga,is_henkakko,is_normalkakko,is_whitekakko,is_vol,is_sports,text_wakati,text_del_one
1456,1,独女たちの暑さとｽﾄﾚｽを癒すちょっといい話,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,独 女 たち の 暑い さ と ｽﾄﾚｽ を 癒す ちょっと いう 話 ,たち 暑い ｽﾄﾚｽ 癒す ちょっと いう 
1457,2,ｾﾙｼﾞｵ氏がﾊﾞｯｻﾘ全く収穫がない,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ｾﾙｼﾞｵ 氏 が ﾊﾞｯｻﾘ 全く 収穫 が ない ,ｾﾙｼﾞｵ ﾊﾞｯｻﾘ 全く 収穫 ない 
1458,4,上達はｽｲﾝｸﾞﾁｪｯｸから! 0秒間 最大0000ｺﾏ撮影でｽｲﾝｸﾞを磨け,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,上達 は ｽｲﾝｸﾞﾁｪｯｸ から !   0 秒間   最大 0000 ｺﾏ 撮影 で ｽｲﾝｸﾞ を 磨ける ,上達 ｽｲﾝｸﾞﾁｪｯｸ から 秒間 最大 0000 ｺﾏ 撮影 ｽｲﾝｸﾞ 磨ける 
1459,1,長男の彼女or嫁にはやっぱり覚悟が必要?,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,長男 の 彼女 or 嫁 に は やっぱり 覚悟 が 必要 ? ,長男 彼女 or やっぱり 覚悟 必要 
1460,6,ｶﾞﾁｬﾋﾟﾝ･ﾑｯｸ､世界一のﾊﾟﾃｨｼｴ辻口氏と夢のｺﾗﾎﾞ!,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ｶﾞﾁｬﾋﾟﾝ ･ ﾑｯｸ ､ 世界一 の ﾊﾟﾃｨｼｴ 辻 口 氏 と 夢 の ｺﾗﾎﾞ ! ,ｶﾞﾁｬﾋﾟﾝ ﾑｯｸ 世界一 ﾊﾟﾃｨｼｴ ｺﾗﾎﾞ 
1461,7,ｺｽﾄはどっちに軍配? 書籍の長期保存は紙? それともﾃﾞｼﾞﾀﾙ? ﾃﾞｼﾞ通,42.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ｺｽﾄ は どっち に 軍配 ?   書籍 の 長期 保存 は 紙 ?   それとも ﾃﾞｼﾞﾀﾙ ?   ﾃﾞｼﾞ 通 ,ｺｽﾄ どっち 軍配 書籍 長期 保存 それとも ﾃﾞｼﾞﾀﾙ ﾃﾞｼﾞ 
1462,0,ﾊﾟﾅｿﾆｯｸの旅ﾅﾋﾞに新ﾓﾃﾞﾙ登場!cn-mh00lはｶﾞｲﾄﾞﾌﾞｯｸﾃﾞｰﾀが充実,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,ﾊﾟﾅｿﾆｯｸ の 旅 ﾅﾋﾞ に 新 ﾓﾃﾞﾙ 登場 ! cn - mh 00 l は ｶﾞｲﾄﾞﾌﾞｯｸﾃﾞｰﾀ が 充実 ,ﾊﾟﾅｿﾆｯｸ ﾅﾋﾞ ﾓﾃﾞﾙ 登場 cn mh 00 ｶﾞｲﾄﾞﾌﾞｯｸﾃﾞｰﾀ 充実 
1463,2,ﾌﾟﾛﾚｽﾗｰ･小橋建太が骨折しても病院に行かないﾜｹ,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ﾌﾟﾛﾚｽﾗｰ ･ 小橋 建太 が 骨折 する て も 病院 に 行く ない ﾜｹ ,ﾌﾟﾛﾚｽﾗｰ 小橋 建太 骨折 する 病院 行く ない ﾜｹ 
1464,1,女性のﾛﾝｸﾞﾍｱｰは何歳までokなのか?,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,女性 の ﾛﾝｸﾞﾍｱｰ は 何 歳 まで ok だ の か ? ,女性 ﾛﾝｸﾞﾍｱｰ まで ok 
1465,6,甘酸っぱさが人を惑わす､罪作りなﾁｮｺﾚｰﾄ,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,甘酸っぱい さ が 人 を 惑わす ､ 罪作り だ ﾁｮｺﾚｰﾄ ,甘酸っぱい 惑わす 罪作り ﾁｮｺﾚｰﾄ 
1466,4,多種多様なﾃﾞﾊﾞｲｽを使うﾃﾞｼﾞﾀﾙ世帯の､ｾｷｭﾘﾃｨ意識とは?,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,多種 多様 だ ﾃﾞﾊﾞｲｽ を 使う ﾃﾞｼﾞﾀﾙ 世帯 の ､ ｾｷｭﾘﾃｨ 意識 と は ? ,多種 多様 ﾃﾞﾊﾞｲｽ 使う ﾃﾞｼﾞﾀﾙ 世帯 ｾｷｭﾘﾃｨ 意識 
1467,6,終了しました家族の愛の物語を描いたももへの手紙一般試写会に00組00名様をご招待,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,終了 する ます た 家族 の 愛 の 物語 を 描く た もも へ の 手紙 一般 試写 会 に 00 組 00 名 様 を ご 招待 ,終了 する ます 家族 物語 描く もも 手紙 一般 試写 00 00 招待 
1468,2,興毅の敗戦にｼﾞｮｰｼﾞ&ﾃﾘｰは勉強になったと思う,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,興 毅 の 敗戦 に ｼﾞｮｰｼﾞ & ﾃﾘｰ は 勉強 に なる た と 思う ,敗戦 ｼﾞｮｰｼﾞ ﾃﾘｰ 勉強 なる 思う 
1469,2,女子卓球選手が入籍を発表､妊娠も……,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,女子 卓球 選手 が 入籍 を 発表 ､ 妊娠 も … … ,女子 卓球 選手 入籍 発表 妊娠 
1470,2,落合監督が告白､試合中に無表情貫くも､その裏では･･･?,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,落合 監督 が 告白 ､ 試合 中 に 無表情 貫く も ､ その 裏 で は ･･･? ,落合 監督 告白 試合 無表情 貫く その ･･･? 
1471,5,世界中のｻｳﾝﾄﾞを楽しめ!音を共有するｻｰﾋﾞｽsoundcloudを使おう!iphoneｱﾌﾟﾘipadｱﾌﾟﾘ,66.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,世界中 の ｻｳﾝﾄﾞ を 楽しめる ! 音 を 共有 する ｻｰﾋﾞｽ soundcloud を 使う う ! iphone ｱﾌﾟﾘ ipad ｱﾌﾟﾘ ,世界中 ｻｳﾝﾄﾞ 楽しめる 共有 する ｻｰﾋﾞｽ soundcloud 使う iphone ｱﾌﾟﾘ ipad ｱﾌﾟﾘ 
1472,3,若者の間で社会現象を巻き起こした名作池袋ｳｴｽﾄｹﾞｰﾄﾊﾟｰｸがbeeﾏﾝｶﾞに,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,若者 の 間 で 社会 現象 を 巻き起こす た 名作 池袋 ｳｴｽﾄｹﾞｰﾄﾊﾟｰｸ が bee ﾏﾝｶﾞ に ,若者 社会 現象 巻き起こす 名作 池袋 ｳｴｽﾄｹﾞｰﾄﾊﾟｰｸ bee ﾏﾝｶﾞ 
1473,1,ｵﾄﾅ女子のﾘｱﾙな悩み前に勤めていた会社の人を今頃になって好きに…,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ｵﾄﾅ 女子 の ﾘｱﾙ だ 悩み 前 に 勤める て いる た 会社 の 人 を 今頃 に なる て 好き に … ,ｵﾄﾅ 女子 ﾘｱﾙ 悩み 勤める いる 会社 今頃 なる 好き 
1474,3,いちおう妖ヶ劇場第00話:“ﾄﾗﾝｽﾌｫｰﾑ”はしない､何せ偽物ですからの巻,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,いちおう 妖 ヶ 劇場 第 00 話 :“ ﾄﾗﾝｽﾌｫｰﾑ ” は する ない ､ 何せ 偽物 です から の 巻 ,いちおう 劇場 00 :“ ﾄﾗﾝｽﾌｫｰﾑ する ない 何せ 偽物 です から 
1475,0,ﾆｺﾆｺ動画､生中継用ｴﾝｺｰﾀﾞｰや画質向上など 新ｻｰﾋﾞｽを続々発表ﾋﾞﾃﾞｵsalon,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ﾆｺﾆｺ 動画 ､ 生 中継 用 ｴﾝｺｰﾀﾞｰ や 画質 向上 など   新 ｻｰﾋﾞｽ を 続々 発表 ﾋﾞﾃﾞｵ salon ,ﾆｺﾆｺ 動画 中継 ｴﾝｺｰﾀﾞｰ 画質 向上 など ｻｰﾋﾞｽ 続々 発表 ﾋﾞﾃﾞｵ salon 
1476,1,ｵﾄﾅ女子のﾘｱﾙな悩み仕事が決まらず､すべての運から見放されているようで,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ｵﾄﾅ 女子 の ﾘｱﾙ だ 悩み 仕事 が 決まる ぬ ､ すべて の 運 から 見放す れる て いる よう だ ,ｵﾄﾅ 女子 ﾘｱﾙ 悩み 仕事 決まる すべて から 見放す れる いる よう 
1477,6,終了しました映画ｻﾗの鍵dvd発売記念試写会に0組00名様をご招待!,38.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,終了 する ます た 映画 ｻﾗ の 鍵 dvd 発売 記念 試写 会 に 0 組 00 名 様 を ご 招待 ! ,終了 する ます 映画 ｻﾗ dvd 発売 記念 試写 00 招待 
1478,0,事故防止に耳掛けﾀｲﾌﾟが注目! 居眠り感知器の売り上げが急増中売れ筋ﾁｪｯｸ,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,事故 防止 に 耳 掛け ﾀｲﾌﾟ が 注目 !   居眠り 感知 器 の 売り上げ が 急増 中 売れ筋 ﾁｪｯｸ ,事故 防止 掛け ﾀｲﾌﾟ 注目 居眠り 感知 売り上げ 急増 売れ筋 ﾁｪｯｸ 
1479,6,tgcﾓﾃﾞﾙが集結! ﾌﾞﾛｸﾞﾎﾟｰﾀﾙtokyo girls blogｵｰﾌﾟﾝ,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,tgc ﾓﾃﾞﾙ が 集結 !   ﾌﾞﾛｸﾞﾎﾟｰﾀﾙ tokyo   girls   blog ｵｰﾌﾟﾝ ,tgc ﾓﾃﾞﾙ 集結 ﾌﾞﾛｸﾞﾎﾟｰﾀﾙ tokyo girls blog ｵｰﾌﾟﾝ 
1480,5,ｿﾌﾄﾊﾞﾝｸ向けｼｬｰﾌﾟ製の今夏ﾓﾃﾞﾙはどれも魅力的!ｼｬｰﾌﾟ開発陣にaquos phone xx 000shとpantone0 000shについて気になることを聞いてきた(後編)ｲﾝﾀﾋﾞｭｰ,107.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,ｿﾌﾄﾊﾞﾝｸ 向け ｼｬｰﾌﾟ 製 の 今夏 ﾓﾃﾞﾙ は どれ も 魅力 的 ! ｼｬｰﾌﾟ 開発 陣 に aquos   phone   xx   000 sh と pantone 0   000 sh について 気 に なる こと を 聞く て くる た ( 後編 ) ｲﾝﾀﾋﾞｭｰ ,ｿﾌﾄﾊﾞﾝｸ 向け ｼｬｰﾌﾟ 今夏 ﾓﾃﾞﾙ どれ 魅力 ｼｬｰﾌﾟ 開発 aquos phone xx 000 sh pantone 000 sh について なる こと 聞く くる 後編 ｲﾝﾀﾋﾞｭｰ 
1481,4,残暑を乗り切る鼻呼吸睡眠のｽｽﾒ,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,残暑 を 乗り切る 鼻 呼吸 睡眠 の ｽｽﾒ ,残暑 乗り切る 呼吸 睡眠 ｽｽﾒ 
1482,0,今度の貞子はﾈｯﾄを使って呪いを拡散? ﾘﾝｸﾞｼﾘｰｽﾞ最新作の構想が明らかに話題,46.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,今度 の 貞子 は ﾈｯﾄ を 使う て 呪い を 拡散 ?   ﾘﾝｸﾞｼﾘｰｽﾞ 最新 作 の 構想 が 明らか に 話題 ,今度 貞子 ﾈｯﾄ 使う 呪い 拡散 ﾘﾝｸﾞｼﾘｰｽﾞ 最新 構想 明らか 話題 
1483,3,ﾎﾗｰ映画界に“革命”を起こす､ｷｭｰﾊﾞ初のｿﾞﾝﾋﾞ映画が世界の映画祭を席巻中,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ﾎﾗｰ 映画 界 に “ 革命 ” を 起こす ､ ｷｭｰﾊﾞ 初 の ｿﾞﾝﾋﾞ 映画 が 世界 の 映画 祭 を 席巻 中 ,ﾎﾗｰ 映画 革命 起こす ｷｭｰﾊﾞ ｿﾞﾝﾋﾞ 映画 世界 映画 席巻 
1484,8,子供にｷﾗｷﾗﾈｰﾑをつけようとした庄司をﾐｷﾃｨｰが阻止､意外にまともと高評価,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,子供 に ｷﾗｷﾗﾈｰﾑ を つける う と する た 庄司 を ﾐｷﾃｨｰ が 阻止 ､ 意外 に まとも と 高 評価 ,子供 ｷﾗｷﾗﾈｰﾑ つける する 庄司 ﾐｷﾃｨｰ 阻止 意外 まとも 評価 
1485,3,先行上映が決定､ついに“ｱﾍﾞﾝｼﾞｬｰｽﾞ現象”が日本上陸,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,先行 上映 が 決定 ､ ついに “ ｱﾍﾞﾝｼﾞｬｰｽﾞ 現象 ” が 日本 上陸 ,先行 上映 決定 ついに ｱﾍﾞﾝｼﾞｬｰｽﾞ 現象 日本 上陸 
1486,6,浮気性の血液型は?/幸せになれない女子の特徴−恋愛週間ﾗﾝｷﾝｸﾞ,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,浮気 性 の 血液 型 は ?/ 幸せ に なれる ない 女子 の 特徴 − 恋愛 週間 ﾗﾝｷﾝｸﾞ ,浮気 血液 ?/ 幸せ なれる ない 女子 特徴 恋愛 週間 ﾗﾝｷﾝｸﾞ 
1487,8,自業自得だよ低視聴率を弾き出すﾌｼﾞﾃﾚﾋﾞに苦言,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,自業自得 だ よ 低 視聴 率 を 弾き出す ﾌｼﾞﾃﾚﾋﾞ に 苦言 ,自業自得 視聴 弾き出す ﾌｼﾞﾃﾚﾋﾞ 苦言 
1488,3,週末映画まとめ読み米国版“ｶﾞﾘﾚｵ”､美人すぎる女ｽﾊﾟｲ･･･今､海外ﾄﾞﾗﾏがｱﾂｲ!,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,週末 映画 まとめ 読む 米国 版 “ ｶﾞﾘﾚｵ ” ､ 美人 すぎる 女 ｽﾊﾟｲ ･･･ 今 ､ 海外 ﾄﾞﾗﾏ が ｱﾂｲ ! ,週末 映画 まとめ 読む 米国 ｶﾞﾘﾚｵ 美人 すぎる ｽﾊﾟｲ ･･･ 海外 ﾄﾞﾗﾏ ｱﾂｲ 
1489,4,人見知りが激しくて､ｺﾐｭﾆｹｰｼｮﾝがとれません - 辛口説教部屋 0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,人見知り が 激しい て ､ ｺﾐｭﾆｹｰｼｮﾝ が とれる ます ん   -   辛口 説教 部屋   0 ,人見知り 激しい ｺﾐｭﾆｹｰｼｮﾝ とれる ます 辛口 説教 部屋 
1490,6,新たなﾓﾃのｷｰﾜｰﾄﾞ! “たべｶﾜ”女子のﾏｽﾄｱｲﾃﾑとは?,33.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,新た だ ﾓﾃ の ｷｰﾜｰﾄﾞ !   “ たべる ｶﾜ ” 女子 の ﾏｽﾄｱｲﾃﾑ と は ? ,新た ﾓﾃ ｷｰﾜｰﾄﾞ たべる ｶﾜ 女子 ﾏｽﾄｱｲﾃﾑ 
1491,1,年齢とともにやせにくくなる……自分の体を厳しく仕分ける!,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,年齢 とともに やせる にくい なる … … 自分 の 体 を 厳しい 仕分ける ! ,年齢 とともに やせる にくい なる 自分 厳しい 仕分ける 
1492,1,終了しました夏の紫外線からｶﾗｰﾘﾝｸﾞした髪をｹｱするｶﾗｰｺﾝｻｰﾌﾞ ﾃﾞｲﾘｰ ｶﾗｰ ﾌﾟﾛﾃｸﾄを0名様にﾌﾟﾚｾﾞﾝﾄ!,71.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,終了 する ます た 夏 の 紫外線 から ｶﾗｰﾘﾝｸﾞ する た 髪 を ｹｱ する ｶﾗｰｺﾝｻｰﾌﾞ   ﾃﾞｲﾘｰ   ｶﾗｰ   ﾌﾟﾛﾃｸﾄ を 0 名 様 に ﾌﾟﾚｾﾞﾝﾄ ! ,終了 する ます 紫外線 から ｶﾗｰﾘﾝｸﾞ する ｹｱ する ｶﾗｰｺﾝｻｰﾌﾞ ﾃﾞｲﾘｰ ｶﾗｰ ﾌﾟﾛﾃｸﾄ ﾌﾟﾚｾﾞﾝﾄ 
1493,3,週末映画まとめ読みﾐﾗ･ｼﾞｮｳﾞｫｳﾞｨﾁなど美女の情報をまとめて紹介<号>,47.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,週末 映画 まとめ 読む ﾐﾗ ･ ｼﾞｮｳﾞｫｳﾞｨﾁ など 美女 の 情報 を まとめる て 紹介 < 号 > ,週末 映画 まとめ 読む ﾐﾗ ｼﾞｮｳﾞｫｳﾞｨﾁ など 美女 情報 まとめる 紹介 
1494,3,may′n & 椎名慶治が仮面ﾗｲﾀﾞｰﾌｫｰｾﾞを救う,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,may ′ n   &   椎名 慶治 が 仮面 ﾗｲﾀﾞｰﾌｫｰｾﾞ を 救う ,may 椎名 慶治 仮面 ﾗｲﾀﾞｰﾌｫｰｾﾞ 救う 
1495,2,本田ﾓﾃﾞﾙのｽﾊﾟｲｸ登場も､ｵﾓﾁｬみたいだなの声,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,本田 ﾓﾃﾞﾙ の ｽﾊﾟｲｸ 登場 も ､ ｵﾓﾁｬ みたい だ な の 声 ,本田 ﾓﾃﾞﾙ ｽﾊﾟｲｸ 登場 ｵﾓﾁｬ みたい 
1496,3,竹中直人が絶賛ｽｶｰﾚｯﾄ･ﾖﾊﾝｿﾝの美しさを見ながら､米倉涼子の声を楽しめる,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,竹中 直人 が 絶賛 ｽｶｰﾚｯﾄ ･ ﾖﾊﾝｿﾝ の 美しい さ を 見る ながら ､ 米倉 涼子 の 声 を 楽しめる ,竹中 直人 絶賛 ｽｶｰﾚｯﾄ ﾖﾊﾝｿﾝ 美しい 見る ながら 米倉 涼子 楽しめる 
1497,0,0人暮らしに最適!ﾊｲｱｰﾙからﾜﾝﾀｯﾁ温め対応のﾚﾝｼﾞjm-v00aが登場,42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0 人 暮らし に 最適 ! ﾊｲｱｰﾙ から ﾜﾝﾀｯﾁ 温める 対応 の ﾚﾝｼﾞ jm - v 00 a が 登場 ,暮らし 最適 ﾊｲｱｰﾙ から ﾜﾝﾀｯﾁ 温める 対応 ﾚﾝｼﾞ jm 00 登場 
1498,7,ﾈﾀにﾏｼﾞﾚｽ何それ痛い! twitter義務化のﾊﾟﾛﾃﾞｨﾆｭｰｽに釣られる人続出!,45.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,ﾈﾀ に ﾏｼﾞﾚｽ 何 それ 痛い !   twitter 義務 化 の ﾊﾟﾛﾃﾞｨﾆｭｰｽ に 釣る れる 人 続出 ! ,ﾈﾀ ﾏｼﾞﾚｽ それ 痛い twitter 義務 ﾊﾟﾛﾃﾞｨﾆｭｰｽ 釣る れる 続出 
1499,7,ｱｯﾌﾟﾙがﾓﾊﾞｲﾙ市場を牽引!国内ﾓﾊﾞｲﾙﾃﾞﾊﾞｲｽ市場規模が明らかに,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ｱｯﾌﾟﾙ が ﾓﾊﾞｲﾙ 市場 を 牽引 ! 国内 ﾓﾊﾞｲﾙﾃﾞﾊﾞｲｽ 市場 規模 が 明らか に ,ｱｯﾌﾟﾙ ﾓﾊﾞｲﾙ 市場 牽引 国内 ﾓﾊﾞｲﾙﾃﾞﾊﾞｲｽ 市場 規模 明らか 
1500,6,ｲﾝﾀﾋﾞｭｰ:ｲﾝﾅｰﾋﾞｭｰﾃｨｽﾍﾟｼｬﾘｽﾄ･友野なお自分で体験したことを伝えたい,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ｲﾝﾀﾋﾞｭｰ : ｲﾝﾅｰﾋﾞｭｰﾃｨｽﾍﾟｼｬﾘｽﾄ ･ 友野 なお 自分 で 体験 する た こと を 伝える たい ,ｲﾝﾀﾋﾞｭｰ ｲﾝﾅｰﾋﾞｭｰﾃｨｽﾍﾟｼｬﾘｽﾄ 友野 なお 自分 体験 する こと 伝える たい 
1501,7,thinkpadをnecで生産へ 秋より日本で試験生産ﾃﾞｼﾞ通,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,thinkpad を nec で 生産 へ   秋 より 日本 で 試験 生産 ﾃﾞｼﾞ 通 ,thinkpad nec 生産 より 日本 試験 生産 ﾃﾞｼﾞ 
1502,8,“ﾌﾞﾗｯｸ企業”の定義について様々な意見,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,“ ﾌﾞﾗｯｸ 企業 ” の 定義 について 様々 だ 意見 ,ﾌﾞﾗｯｸ 企業 定義 について 様々 意見 
1503,5,ｳｨﾙｺﾑ､ultra speedとphsに対応したandroidｽﾏｰﾄﾌｫﾝdigno dual wx00kを発表!防水やﾜﾝｾｸﾞ､赤外線などに対応,79.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,ｳｨﾙｺﾑ ､ ultra   speed と phs に 対応 する た android ｽﾏｰﾄﾌｫﾝ digno   dual   wx 00 k を 発表 ! 防水 や ﾜﾝｾｸﾞ ､ 赤外線 など に 対応 ,ｳｨﾙｺﾑ ultra speed phs 対応 する android ｽﾏｰﾄﾌｫﾝ digno dual wx 00 発表 防水 ﾜﾝｾｸﾞ 赤外線 など 対応 
1504,0,みたままつりで節電しろ〜小林よしのりが献灯でｱﾋﾟｰﾙ話題,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,みる た まま つり で 節電 する 〜 小林 よしのり が 献灯 で ｱﾋﾟｰﾙ 話題 ,みる まま つり 節電 する 小林 よしのり 献灯 ｱﾋﾟｰﾙ 話題 
1505,1,ｵﾄﾅ女子映画部この世で一番恐い女は? 映画を超えたﾘｱﾙｻｽﾍﾟﾝｽﾍﾙﾀｰｽｹﾙﾀｰ,48.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,ｵﾄﾅ 女子 映画 部 この世 で 一番 恐い 女 は ?   映画 を 超える た ﾘｱﾙｻｽﾍﾟﾝｽﾍﾙﾀｰｽｹﾙﾀｰ ,ｵﾄﾅ 女子 映画 この世 一番 恐い 映画 超える ﾘｱﾙｻｽﾍﾟﾝｽﾍﾙﾀｰｽｹﾙﾀｰ 
1506,0,読書の夏!洋書好きにkindleがｵｽｽﾒな理由 ﾃﾞｼﾞ通,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,読書 の 夏 ! 洋書 好き に kindle が ｵｽｽﾒ だ 理由   ﾃﾞｼﾞ 通 ,読書 洋書 好き kindle ｵｽｽﾒ 理由 ﾃﾞｼﾞ 
1507,7,dl版は高く使い勝手も良くはない 任天堂のﾀﾞｳﾝﾛｰﾄﾞ販売始まるﾃﾞｼﾞ通,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,dl 版 は 高い 使い勝手 も 良い は ない   任天堂 の ﾀﾞｳﾝﾛｰﾄﾞ 販売 始まる ﾃﾞｼﾞ 通 ,dl 高い 使い勝手 良い ない 任天堂 ﾀﾞｳﾝﾛｰﾄﾞ 販売 始まる ﾃﾞｼﾞ 
1508,0,原発事故は本当に収束? 気になるﾎｯﾄｽﾎﾟｯﾄがひと目でわかる—東芝ﾎﾟｰﾀﾌﾞﾙｶﾞﾝﾏｶﾒﾗ売れ筋ﾁｪｯｸ,58.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,原発 事故 は 本当に 収束 ?   気 に なる ﾎｯﾄｽﾎﾟｯﾄ が ひと目 で わかる — 東芝 ﾎﾟｰﾀﾌﾞﾙｶﾞﾝﾏｶﾒﾗ 売れ筋 ﾁｪｯｸ ,原発 事故 本当に 収束 なる ﾎｯﾄｽﾎﾟｯﾄ ひと目 わかる 東芝 ﾎﾟｰﾀﾌﾞﾙｶﾞﾝﾏｶﾒﾗ 売れ筋 ﾁｪｯｸ 
1509,6,ｶﾙﾋﾟｽとｲﾁｺﾞがﾍﾞｽﾄﾏｯﾁ!期間限定とちおとめ苺登場,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,ｶﾙﾋﾟｽ と ｲﾁｺﾞ が ﾍﾞｽﾄﾏｯﾁ ! 期間 限定 とちる おとめ 苺 登場 ,ｶﾙﾋﾟｽ ｲﾁｺﾞ ﾍﾞｽﾄﾏｯﾁ 期間 限定 とちる おとめ 登場 
1510,2,/競馬 迷走中!? うまﾌﾟﾛ!は何がしたいのか—,41.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,/ 競馬   迷走 中 !?   うまい ﾌﾟﾛ ! は 何 が する たい の か — ,競馬 迷走 !? うまい ﾌﾟﾛ する たい 
